created_at,text,retweet_count,favorite_count,hashtags,mentions,latitude,longitude,source-url,url
2021-11-17 13:50:58+00:00,"(2/2) This year’s grants go to 32 groups led by experts who are making a difference in their communities, and the funds will help them further expand their important work. https://t.co/sLgl3mWBB3",140,1363,[],[],,,http://twitter.com/download/iphone,https://t.co/sLgl3mWBB3
2021-11-17 13:50:58+00:00,"For the fourth year in a row, the Bezos Day 1 Families Fund is making donations to organizations helping families in need across the U.S. These grants will provide support including housing, food, clothing, and other resources to help families get back on their feet. (1/2) https://t.co/JeI1CgX8Ft",390,7217,[],[],,,http://twitter.com/download/iphone,
2021-11-12 23:14:22+00:00,"(2/2) Our deepest sympathies are with his partner, Leah, and all his loved ones. The world lost you too soon, Glen.",101,2074,[],[],,,http://twitter.com/download/iphone,
2021-11-12 23:14:22+00:00,"Such a tragic loss. Warm and full of life, Glen made us laugh and lit up the room. He was a visionary, and an innovator – a true leader. Lauren and I are heartbroken and will remember the precious time we got to spend together. (1/2) https://t.co/AYKCGIUQfD",418,6977,[],[],,,http://twitter.com/download/iphone,
2021-11-08 14:43:07+00:00,"Leo, come over here, I want to show you something… @LeoDiCaprio https://t.co/Gt2v9JZTNz https://t.co/KqGLB839NI",40944,258014,[],['LeoDiCaprio'],,,http://twitter.com/download/iphone,https://t.co/Gt2v9JZTNz
2021-11-06 18:11:14+00:00,RT @BezosEarthFund: CEO &amp; President @DrAndrewSteer speaking last night on the importance of this week’s $3B commitment to nature. https://t…,155,0,[],"['BezosEarthFund', 'DrAndrewSteer']",,,http://twitter.com/download/iphone,
2021-11-05 15:43:47+00:00,"Congrats on this important work, @ChefJoseAndres. As you say: build longer tables, not higher walls. https://t.co/ybpC2BN87f https://t.co/QzUXrQeytA",288,2826,[],['chefjoseandres'],,,http://twitter.com/download/iphone,https://t.co/ybpC2BN87f
2021-11-04 17:23:16+00:00,"Not the decision we wanted, but we respect the court’s judgment, and wish full success for NASA and SpaceX on the contract. https://t.co/BeXc4A8YaW",2135,26742,[],[],,,http://twitter.com/download/iphone,
2021-11-04 12:59:40+00:00,RT @BezosEarthFund: .@BezosEarthFund announces $3B for nature at the #COP26 Leader’s Summit in Glasgow. These funds will be targeted at a t…,468,0,['COP26'],"['BezosEarthFund', 'BezosEarthFund']",,,http://twitter.com/download/iphone,
2021-11-02 18:44:57+00:00,Very proud to be one of the founding funders of Prince William’s Earthshot Prize. It’s easy to see how passionate and thoughtful he is about this important work. https://t.co/S0AB9qqVa3,470,5225,[],[],,,http://twitter.com/download/iphone,https://t.co/S0AB9qqVa3
2021-11-02 12:40:31+00:00,"RT @BezosEarthFund: Listening, learning, and collaborating on bold ideas with leaders from around the world on Day One of #COP26. We’re bac…",161,0,['COP26'],['BezosEarthFund'],,,http://twitter.com/download/iphone,
2021-11-02 11:15:35+00:00,"(2/2) transnational marine protected area on the planet, covering an area larger than California. Thank you to this group for their boldness on this important work.",163,1494,[],[],,,http://twitter.com/download/iphone,
2021-11-02 11:15:33+00:00,"At #COP26, Lauren and I discussed conservation of land and sea with leaders from Colombia, Ecuador, Panama, Costa Rica, and Bolivia. Together, they oversee one of the most diverse regions on earth. The @BezosEarthFund is working with them to help create the largest (1/2) https://t.co/6MQ2RsAQxC",957,4816,['COP26'],['BezosEarthFund'],,,http://twitter.com/download/iphone,
