created_at,text,retweet_count,favorite_count,hashtags,mentions,latitude,longitude,source-url,url
2016-08-01 18:45:24+00:00,"The Supreme Court still needs a ninth justice, but Senate leaders are still refusing to do their jobs. #DoYourJob https://t.co/HmgNHkz7e8",6269,14336,['DoYourJob'],[],,,http://twitter.com,
2016-08-01 16:47:09+00:00,55? May be time for some new material. Join @OFA in wishing President Obama happy birthday. https://t.co/oUxjlKyav0 https://t.co/43jKdxP6Ys,1088,5863,[],['OFA'],,,http://twitter.com,https://t.co/oUxjlKyav0
2016-08-01 15:38:07+00:00,Keep up with the issues that matter to you. Spread the facts. Join the @OFA Truth Team. https://t.co/bjY7c005w5 https://t.co/SDHeeVPnlR,598,2552,[],['OFA'],,,http://twitter.com,https://t.co/bjY7c005w5
2016-07-30 18:58:41+00:00,"""We all have to do our job. The President has done his. Senate Republicans must do theirs."" —@VP Biden https://t.co/QxhI589Zdv #DoYourJob",1183,4811,['DoYourJob'],['VP'],,,http://twitter.com,https://t.co/QxhI589Zdv
2016-07-30 17:36:21+00:00,🎶 Sign the card and wish President Obama a happy birthday. 🎶 https://t.co/NgkIZGXHbc https://t.co/0dkapeIOjR,1325,6802,[],[],,,http://twitter.com,https://t.co/NgkIZGXHbc
2016-07-30 16:39:38+00:00,"In the weekly address, retired Federal Judge Timothy Lewis joins @VP Biden to discuss the #SCOTUS vacancy. https://t.co/QxhI58rAC5",391,1878,['SCOTUS'],['VP'],,,http://twitter.com,https://t.co/QxhI58rAC5
2016-07-29 20:22:00+00:00,"Before their obstruction of President Obama's nominee, these six senators voted to confirm Judge Garland. https://t.co/xiGIdD2Ask",2680,6643,[],[],,,http://twitter.com,
2016-07-29 19:05:14+00:00,Add your name if you think the Supreme Court is no place for partisan political games: https://t.co/sK8BDevFue #DoYourJob,617,2462,['DoYourJob'],[],,,http://twitter.com,https://t.co/sK8BDevFue
2016-07-29 17:42:34+00:00,It's been a record-breaking 135 days since President Obama nominated Judge Garland. The obstruction must end. https://t.co/0P8jRkYUCq,4880,14857,[],[],,,http://twitter.com,
2016-07-29 16:10:29+00:00,Help President Obama celebrate his 55th birthday by signing @OFA's card today: https://t.co/nr2aVrgt7C https://t.co/RZuTbsfesr,1071,5531,[],['OFA'],,,http://twitter.com,https://t.co/nr2aVrgt7C
2016-07-28 20:41:09+00:00,Our children's health and prosperity is too important to ignore the consequences of climate change. Speak out now: https://t.co/sDgDkRxb6W,764,2638,[],[],,,http://twitter.com,https://t.co/sDgDkRxb6W
2016-07-28 19:41:38+00:00,"Wildfire seasons are getting longer, more dangerous, and more expensive. We need to do more to #ActOnClimate. https://t.co/hpHjwknx3v",966,2750,['ActOnClimate'],[],,,http://twitter.com,https://t.co/hpHjwknx3v
2016-07-28 16:55:18+00:00,Fighting for progress never goes out of style. Get your @OFA Classic Tee: https://t.co/BeG8Ro7HAH https://t.co/UsSmzlKW4z,409,2077,[],['OFA'],,,http://twitter.com,https://t.co/BeG8Ro7HAH
2016-07-28 15:31:25+00:00,It's time to offer serious solutions on how to build on #Obamacare's progress—not take it away. https://t.co/rw69A5Jybh,1117,4231,['Obamacare'],[],,,http://twitter.com,
2016-07-27 19:38:58+00:00,"We've made a lot of progress, but there's still more work to do. https://t.co/CjniZ7ZTTn",1703,7045,[],[],,,http://twitter.com,
2016-07-27 17:24:00+00:00,"Thanks to #Obamacare, millions of Americans have gained the coverage they need. Say you're proud. https://t.co/cDHxzoPFFk",966,4076,['Obamacare'],[],,,http://twitter.com,https://t.co/cDHxzoPFFk
2016-07-27 15:38:22+00:00,"Six years later, and Republican leaders still have no credible #Obamacare alternative. https://t.co/Y6yMqo4bEe",4696,14958,['Obamacare'],[],,,http://twitter.com,
2016-07-26 20:33:08+00:00,It's the mark of the movement—wear it proud. Get yours today: https://t.co/9EWLm1eEOB https://t.co/WkXpfoMdMm,610,3224,[],[],,,http://twitter.com,https://t.co/9EWLm1eEOB
2016-07-26 19:45:59+00:00,Judge Garland is a well qualified nominee. Senate leaders' refusal to even give him a hearing is unacceptable. https://t.co/So0px3M6pr,5067,13543,[],[],,,http://twitter.com,
2016-07-26 18:36:00+00:00,Let's be clear: #Obamacare is working and helping millions of Americans. https://t.co/OVZqdsjkOn,1773,6908,['Obamacare'],[],,,http://twitter.com,
2016-07-26 16:25:18+00:00,97 percent of climate scientists agree—climate change is real and man-made. Stand up for bold action: https://t.co/F0IC4JUfn1 #ActOnClimate,985,3036,['ActOnClimate'],[],,,http://twitter.com,https://t.co/F0IC4JUfn1
2016-07-26 15:13:16+00:00,"It's easy to be cynical, but there's no challenge we can't overcome. #ActOnClimate https://t.co/OeUW6YqvLc",2405,8368,['ActOnClimate'],[],,,http://twitter.com,
2016-07-25 21:29:04+00:00,Add your name if you think we need common-sense legislation to prevent gun violence. https://t.co/u5ACT4qt8v #DisarmHate,978,3286,['DisarmHate'],[],,,http://twitter.com,https://t.co/u5ACT4qt8v
2016-07-25 20:33:48+00:00,Actively ignoring this epidemic is unacceptable. Congress has to act. #DisarmHate https://t.co/n46r7RDnQI,4089,11971,['DisarmHate'],[],,,http://twitter.com,
2016-07-25 19:27:41+00:00,"RT @FactsOnClimate: Announcing the sequel to the #ParisAgreement — ""the most significant action this year"" to reduce global warming: https:…",287,0,['ParisAgreement'],['FactsOnClimate'],,,http://twitter.com,
2016-07-25 18:02:26+00:00,Add your name if you believe Senate leaders need to put aside partisan politics and fill the Supreme Court vacancy. https://t.co/tnioCrRvkC,609,2386,[],[],,,http://twitter.com,https://t.co/tnioCrRvkC
2016-07-25 17:02:06+00:00,Restoring the Supreme Court to full strength must remain above Senate leaders' petty politics. #DoYourJob https://t.co/H5EWm5gQug,3167,9645,['DoYourJob'],[],,,http://twitter.com,
2016-07-25 15:55:36+00:00,The federal minimum wage hasn't been raised since 2009. $7.25 isn't enough to make ends meet—we need to #RaiseTheWage.,2914,8350,['RaiseTheWage'],[],,,http://twitter.com,
2016-07-23 17:54:03+00:00,"""Our economy is stronger today than it was before the crisis."" —President Obama https://t.co/u441ol4m3B",1313,5628,[],[],,,http://twitter.com,https://t.co/u441ol4m3B
2016-07-23 16:08:53+00:00,"In the weekly address, @SenWarren joins President Obama to discuss economic progress and Wall Street reform. https://t.co/u441ol4m3B",529,2370,[],['SenWarren'],,,http://twitter.com,https://t.co/u441ol4m3B
2016-07-22 16:41:42+00:00,Add your name if you believe Senate leaders need to put aside partisan politics and fill the Supreme Court vacancy: https://t.co/aYkFs9IzS7,848,2978,[],[],,,http://twitter.com,https://t.co/aYkFs9IzS7
2016-07-22 15:23:27+00:00,A reminder for Senate leaders: Judge Garland has had strong bipartisan support in the past. #DoYourJob https://t.co/dFjboU0TYX,2781,7964,['DoYourJob'],[],,,http://twitter.com,
2016-07-21 20:50:14+00:00,Ida is one of the millions of people getting new opportunities to go solar and save money. Find out more: https://t.co/GTDwZu2lNT,525,2159,[],[],,,http://twitter.com,https://t.co/GTDwZu2lNT
2016-07-21 19:13:30+00:00,Our economy is making real progress. https://t.co/xBgqyYEoG0,2082,7481,[],[],,,http://twitter.com,
2016-07-21 17:55:47+00:00,"By almost every economic measure, our economy is better off than it was eight years ago. https://t.co/iWSkzgSIkG",4568,11170,[],[],,,http://twitter.com,
2016-07-21 15:59:21+00:00,America’s businesses have created more than 14 million new private-sector jobs over 76 straight months. https://t.co/e4a5X2bv0j,3849,13449,[],[],,,http://twitter.com,
2016-07-20 19:34:23+00:00,"For three years in a row, heat records have been broken across the globe. We have to #ActOnClimate now. https://t.co/Ps1Dk0Asqx",1428,3429,['ActOnClimate'],[],,,http://twitter.com,https://t.co/Ps1Dk0Asqx
2016-07-20 17:33:46+00:00,"RT @WhiteHouse: FACT: Since @POTUS took office more than 50,000 workers have been trained to enter the solar industry #ActOnClimate https:/…",862,0,['ActOnClimate'],"['WhiteHouse', 'POTUS']",,,http://twitter.com,
2016-07-20 15:38:12+00:00,Make your voice heard: The Senate must fill the vacancy on the Supreme Court. https://t.co/GguLMpuUkq #DoYourJob,869,2489,['DoYourJob'],[],,,http://twitter.com,https://t.co/GguLMpuUkq
2016-07-19 16:10:17+00:00,Today marks 125 days since Judge Garland's nomination—the longest time in history from nomination to confirmation. https://t.co/9qff6NdrmR,6336,10975,[],[],,,http://twitter.com,
2016-07-18 20:43:18+00:00,Editorial boards across the country are calling on Senate leaders to fill the Supreme Court vacancy. Read more: https://t.co/IArYejb7bN,951,2796,[],[],,,http://twitter.com,https://t.co/IArYejb7bN
2016-07-18 18:45:15+00:00,The majority of Americans believe Judge Garland should get a fair hearing—add your name if you agree. https://t.co/mkmVF9JsZW #DoYourJob,913,3554,['DoYourJob'],[],,,http://twitter.com,https://t.co/mkmVF9JsZW
